drug	drug.id	drugname.standardized	target	method	dose	dose.unit	treatment.type	frequency	is.single	duration.day	file_name	file_checksum	file_last_modified_date	modelID.original	SampleID	passage	tissue	start_date	start_treatment_date	end_date	time	volume	patientID	sex	oncotree_code	primary_tumor_site	cancer_type_detailed	specimenID	tissue_tumor_normal_designation	primary_recurrence_metastasis	TNM_stage	specimen_collection_site	modelID	sample_class	host_strain_name	host_strain_nomenclature	engraftment_site	engraftment_type	engraftment_material	engraftment_material_status	pubmed_ID	model.type	modelID.parental	drug.alternativename	drug.original	dose.original	file_number	model.id	batch
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	7.0	98.73364	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	10.0	79.4184	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	14.0	73.89786	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	17.0	50.614	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	21.0	55.69342	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	23.0	54.30074	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	28.0	63.66607	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	31.0	45.41682	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	35.0	52.70487	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	38.0	39.54356	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	42.0	48.33833	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	45.0	35.8457	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	49.0	22.36695	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	52.0	18.23662	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	56.0	23.20896	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	59.0	13.42653	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	63.0	20.72585	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
erlotinib+crizotinib	erlotinib+crizotinib	erlotinib+crizotinib	EGFR+MET/ALK	oral	50+50	mg/kg	regular	daily	no	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_192_2_ P10 Mar 2014.xlsx			PHLC192	PHLC192_P1033	10	lung	2014-01-14	2014-03-25	2014-08-13	66.0	18.06918	PHLC0192	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0192.TPT	T	primary	T1b,N1,M0	Lung	PHLC0192.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081656, PMID: 26124487	parental	PHLC0192.TPX	Erlo + Criz	Erlo + Criz	50+50	f29	f29.PHLC192.TPX.erlotinib+crizotinib.P1033	f29.PHLC192.TPX.erlotinib+crizotinib
